Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Material_Type_Aluminum,Material_Type_Bamboo,Material_Type_Cotton,Material_Type_Glass,Material_Type_Paper,Material_Type_Plastic,Material_Type_Steel,Material_Type_Wood,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
M-0986,Plastic,0.8867474179660488,0.23430918281381635,0.12,0.8429684296842969,0.6342342342342343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30832899319984186,3.7845022666840786,0.5809692374566898
M-0014,Glass,0.7435588569898949,0.44355518112889636,0.29,0.051045510455104554,0.4773773773773774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026677538547157244,1.67635778425511,0.5276367560091711
M-1073,Plastic,0.6141337080907447,0.766849199663016,0.38,0.544280442804428,0.41211211211211213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3199758799389796,0.8008522503620904,0.48328711686993153
M-1251,Bamboo,0.2594748934841286,0.28664700926705977,0.5,0.19823698236982368,0.7208208208208209,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05534363802096478,0.9052038915169478,0.47003620363989773
M-1405,Plastic,0.09779383880969908,0.03043386689132266,0.68,0.23657236572365725,0.7956956956956958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048332752596795224,3.213217234000168,0.48182624423258835
M-0026,Wood,0.14724843293403822,0.6008845829823084,0.93,0.22468224682246823,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11742402509110177,0.2450523645503633,0.4811125863868285
M-0522,Bamboo,0.8601797943295634,0.2748525695029486,0.95,0.7203772037720377,0.9646646646646647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02545477006321611,3.129592953386532,0.9184713171312248
M-1312,Plastic,0.5112315688505208,0.8227674810446504,0.92,0.490159901599016,0.2571571571571572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3641117747513812,0.6213553151688817,0.5576397746873556
M-1446,Aluminum,0.4455151799058644,0.030117944397641108,0.8,0.7402624026240262,0.31681681681681684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5057348246155133,14.791859038086235,0.5132511170073908
M-1142,Aluminum,0.39978585290771596,0.8982729570345409,0.06,0.4116441164411644,0.5039039039039039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20421503914738845,0.4450600507528052,0.32908551233425754
M-1447,Cotton,0.5053871377902697,0.9618786857624264,0.74,0.6609266092660927,0.6777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21296524076351875,0.5254161671890165,0.6274881884494412
M-1086,Aluminum,0.6557585491534498,0.7503159224936816,0.09,0.7441574415744158,0.4773773773773774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38891351375976224,0.8739754222442875,0.4325166328745932
M-0218,Steel,0.29500992661000686,0.039490311710193765,0.04,0.8583435834358344,0.36236236236236236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54731217482345,7.470248868280992,0.23871267935271145
M-0896,Paper,0.7549131142787034,0.36857624262847516,0.74,0.16502665026650268,0.6895895895895896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05122599023788036,2.048181566759546,0.7308421225883582
M-1269,Steel,0.018670949608512344,0.07108256107834877,0.56,0.9813448134481346,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5128730001013725,0.26266198999137225,0.31868159305661814
M-0187,Plastic,0.5053871377902697,0.3856360572872788,0.42,0.490159901599016,0.31741741741741747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3345746115118809,1.310525345632911,0.4233800803413331
M-1353,Bamboo,0.15532356287224786,0.18534119629317608,0.57,0.3638786387863879,0.3890890890890891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22229743068201452,0.8380367017263329,0.34985615187562585
M-0374,Cotton,0.8093644738896696,0.9102780117944398,0.9,0.7595325953259533,0.8801801801801802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09100705871923584,0.8891388941223234,0.8577998436099219
M-0433,Steel,0.5053871377902697,0.01474304970513901,0.68,0.490159901599016,0.7806806806806807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1075015359763207,34.27736259015174,0.6403590593203121
M-0451,Wood,0.7579245577639475,0.5214827295703455,0.85,0.2923329233292333,0.3691691691691692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1844126209029858,1.4534002017443717,0.6689205738563299
M-1499,Glass,0.5980280621918848,0.40259056444818864,0.46,0.9934399343993439,0.9139139139139139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08552135571405768,1.4854460823379914,0.6513853990509282
M-1077,Wood,0.03888108144281602,0.8033909014321821,0.69,0.9512095120951211,0.9448448448448449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0524641082246658,0.04839615805624118,0.5060058860305798
M-0755,Plastic,0.3784157576568739,0.5720303285593935,0.5,0.15395653956539562,0.5571571571571572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0681785516553864,0.6615297777656304,0.46851345020989676
M-1010,Cotton,0.5468112159539583,0.8960614995787701,0.99,0.21258712587125872,0.1963963963963964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17083578042987638,0.6102378084240873,0.5746434053005022
M-1382,Paper,0.009413549264984722,0.15206402695871946,0.51,0.13509635096350964,0.609009009009009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052821456142489356,0.06190476175393165,0.3394681224086966
M-0088,Aluminum,0.3605478596444266,0.36920808761583823,0.12,0.5694956949569495,0.6195195195195196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21668199564878526,0.9765411300481758,0.36607499971362656
M-1297,Glass,0.06469026746079548,0.08277169334456612,0.5,0.557810578105781,0.708008008008008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16287622185531164,0.7815411683114245,0.3882785093867206
M-1189,Glass,0.49693278904280713,0.9286015164279697,0.76,0.12279622796227962,0.3594594594594595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07865596223529801,0.5351404721089332,0.5346109534549607
M-0199,Steel,0.8739878203841264,0.05770850884582983,0.16,0.543460434604346,0.8831831831831832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06348531803636352,15.144606805075624,0.6625500831086055
M-1230,Glass,0.8419103705190836,0.40206402695871946,0.04,0.12361623616236161,0.7097097097097097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.035884593080165034,2.0939656873103853,0.5616770611205464
M-0519,Cotton,0.5990764906645252,0.5008424599831509,0.81,0.2652726527265273,0.4851851851851852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13656629158884181,1.1961351969828635,0.6281861518213656
M-0917,Aluminum,0.5053871377902697,0.9275484414490311,0.11,0.4052890528905289,0.6432432432432432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14458960805824275,0.5448627482333951,0.42812782808908084
M-1485,Bamboo,0.6671128064422583,0.24673546756529063,0.5,0.15785157851578516,0.09679679679679679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1425720513461391,2.7037462804955212,0.44588416161594235
M-0383,Paper,0.0781190747061054,0.004317607413647853,0.66,0.1834768347683477,0.6717717717717717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.060222276396938154,18.088950261889995,0.43077916141397365
M-1457,Wood,0.2778781592272859,0.49189132266217356,0.8,0.9302993029930299,0.12692692692692692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8122192713418626,0.5649166421695296,0.38922934176899243
M-0851,Bamboo,0.18936402774989403,0.09267059814658805,0.2,0.3501435014350143,0.6684684684684684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11608361128656333,2.0433879585237946,0.33628615164049813
M-0936,Aluminum,0.8620758883758282,0.5358045492839091,0.39,0.8023780237802378,0.7686686686686687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18561517647208503,1.608934229083613,0.6924309559509318
M-0844,Bamboo,0.10127372905931425,0.8401432181971357,0.31,0.490159901599016,0.8954954954954956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05122391764458182,0.12054326729360515,0.4021581402723744
M-1418,Bamboo,0.12351379687256014,0.1606992417860152,0.5,0.7439524395243952,0.6859859859859859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336114917705734,0.7685974551116627,0.40520131454481984
M-0869,Bamboo,0.5566709049945348,0.49189132266217356,0.5,0.26240262402624026,0.971971971971972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007354628100835542,1.1316926069953128,0.6642599535894056
M-0395,Glass,0.26480626380244926,0.04823083403538332,0.92,0.595120951209512,0.9343343343343343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03907901341275675,5.490279793386769,0.66222280582128
M-0231,Wood,0.33228490486069284,0.2759056444818871,0.83,0.8113981139811399,0.1940940940940941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6539105320983141,1.204338175634284,0.44014219017250533
M-1148,Plastic,0.18550491869102592,0.8451979780960406,0.5,0.3271832718327183,0.4907907907907908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666047351164202,0.21948076547478604,0.37143920471364755
M-0364,Plastic,0.5357915634968435,0.7412594776748105,0.09,0.24190241902419024,0.19129129129129127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19562859292256585,0.7228114537787272,0.2987040127861248
M-0766,Glass,0.004349862812019004,0.3341406908171861,0.41,0.7529725297252973,0.8212212212212212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13461550931825636,0.013018018797297816,0.37110631149117396
M-0028,Plastic,0.7217649289522406,0.5065290648694187,0.57,0.33025830258302585,0.45365365365365373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18043541696678228,1.4249202150287141,0.5958020676769924
M-0974,Glass,0.0981953646077316,0.019165964616680714,0.42,0.3644936449364493,0.7487487487487487,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09157948436341219,5.123156773726898,0.38990277046771726
M-1436,Plastic,0.9386557808561422,0.5660278011794441,0.94,0.012300123001230016,0.14924924924924923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010464338877623014,1.6583180553714736,0.7022370871172317
M-0771,Steel,0.057262040197193775,0.2859098567818028,0.86,0.41594915949159494,0.36956956956956954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.262227007655462,0.20027934875132836,0.3917756869497484
M-0229,Aluminum,0.4950143880077629,0.49189132266217356,0.05,0.7658876588765887,0.7717717717717718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17479718340726946,1.0063470503639749,0.44453728673463666
M-0572,Glass,0.15692966606437797,0.22872788542544226,0.94,0.4440344403444035,0.5324324324324324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20761610318805893,0.686094656442208,0.504501596155481
M-1186,Paper,0.8048361551674139,0.3894271272114574,0.35,0.5608856088560886,0.12182182182182182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49255750215159816,2.066712954019349,0.4634810086135121
M-1500,Bamboo,0.11213723259497199,0.8850042122999159,0.48,0.40590405904059035,0.7983983983983984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08183090839917405,0.12670799113550332,0.4283744125575083
M-0542,Plastic,0.12998282361863972,0.9815711878685762,0.08,0.6619516195161951,0.07787787787787788,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6104002321304494,0.1324230914701133,0.09935649281081926
M-0116,Paper,0.5585446920520198,0.04380791912384162,0.35,0.9907749077490775,0.3035035035035035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.690071252063872,12.74956568713994,0.41946892787185897
M-0330,Cotton,0.9503446429766447,0.6480623420387532,0.23,0.4372693726937269,0.7388388388388388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11419777711290625,1.4664378947695755,0.6707895088423096
M-0152,Glass,0.02340003122978429,0.07171440606571187,0.38,0.9671996719967199,0.1995995995995996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7741470047333106,0.3262901587469665,0.18323989237179358
M-1234,Aluminum,0.48158558076245284,0.9216512215669755,0.84,0.006150061500615006,0.4773773773773774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032141612707418366,0.52252419024572,0.5878474455181943
M-0354,Cotton,0.9280599611858396,0.31771272114574556,0.17,0.6545715457154571,0.6138138138138138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25278648882584914,2.921057226735601,0.60636812861848
M-0529,Plastic,0.13979789868165698,0.49189132266217356,0.13,0.8228782287822878,0.758958958958959,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19834742491569052,0.2842042704083201,0.3226068471603505
M-0299,Steel,0.8701733253028174,0.40732940185341193,0.85,0.25481754817548175,0.2052052052052052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20252766091224478,2.136283767043667,0.6646308916826885
M-0911,Glass,0.5996564723727943,0.44408171861836565,0.51,0.15149651496514965,0.038238238238238235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14570355513364944,1.3503260704187077,0.4043340604205892
M-1389,Bamboo,0.1849026299939771,0.29159646166807074,0.68,0.08179581795817957,0.5393393393393393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037680115539894136,0.6341023304395367,0.4397628537993926
M-1098,Wood,0.1949853889223494,0.20229570345408593,0.5,0.9805248052480526,0.4942942942942943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4958569885999161,0.9638584593475794,0.37628244385722803
M-0271,Wood,0.6968480224854446,0.6928180286436395,0.41,0.8341533415334154,0.5510510510510511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3744922659436804,1.0058153625625625,0.5670545243094932
M-1350,Steel,0.3942537196903789,0.6619629317607414,0.04,0.490159901599016,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2561686532781244,0.5955818750452359,0.3129147010893648
M-0130,Paper,0.2195899975462312,0.7987573715248526,0.23,0.2355473554735547,0.2656656656656657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1729705104858856,0.27491417351536185,0.2365356987181922
M-1245,Bamboo,0.7510093912422762,0.6593302443133952,0.07,0.9665846658466585,0.11671671671671671,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537680772203118,1.139047175027101,0.3564187715119255
M-1152,Steel,0.002007628990162616,0.09498736310025273,0.48,0.8825338253382534,0.22112112112112112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6873869564521471,0.02113552570690919,0.2111393879324014
M-1134,Bamboo,0.7607798523277343,0.2596882898062342,0.18,0.24395243952439521,0.8884884884884885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02720350526828591,2.929577314857252,0.6248584874776402
M-1249,Plastic,0.054027526824154015,0.1967144060657119,0.82,0.2189421894218942,0.9091091091091091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019899850650158146,0.27464817273186204,0.5403437434623943
M-0531,Aluminum,0.6172789935086663,0.05002106149957877,0.5,0.6512915129151292,0.5706706706706707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27961854843773665,12.340135032496898,0.5681127986046677
M-0652,Cotton,0.1650271029913672,0.7659014321819715,0.52,0.541410414104141,0.6910910910910911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16724650029283072,0.2154675270076153,0.4293381685238742
M-1217,Aluminum,0.18193580048629232,0.4553496208930076,0.97,0.5366953669536696,0.274974974974975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891175718563993,0.3995510100095839,0.4462668126870094
M-1069,Steel,0.6238149412210846,0.804865206402696,0.89,0.6467814678146782,0.9066066066066066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06040511606317263,0.7750542093314989,0.7885079584704159
M-0188,Bamboo,0.9145419259854113,0.34056444818871107,0.16,0.8415334153341534,0.7668668668668669,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19618932175307738,2.6853632124144715,0.6438768304542246
M-1337,Glass,0.10263445537486893,0.4541912384161752,0.77,0.46883968839688395,0.9513513513513514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022808417273361897,0.22597139865878826,0.557459187555353
M-0995,Paper,0.41450846550224185,0.7024010109519798,0.23,0.7564575645756458,0.46366366366366374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4057156787784094,0.5901299527039366,0.37390248529999587
M-0156,Plastic,0.8928372259028754,0.606044650379107,0.48,0.8956539565395655,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46808901972903616,1.473217777149903,0.6443481035743635
M-0120,Steel,0.9464855339177765,0.7294650379106993,0.07,0.16728167281672815,0.4773773773773774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08742518656417794,1.297504592028237,0.5428074267803238
M-1163,Plastic,0.9968993285596377,0.022430497051390053,0.53,0.490159901599016,0.5378378378378379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22653335992819384,44.441943677489014,0.7191110827752065
M-1441,Aluminum,0.2580472462022351,0.827190395956192,0.33,0.7898728987289872,0.8740740740740741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994654761362428,0.3119559118527162,0.4644411207031163
M-0602,Cotton,0.5776394744473443,0.24052232518955347,0.6,0.9602296022960229,0.04204204204204204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9198595889862803,2.4015944149787294,0.42366840239155035
M-1034,Aluminum,0.6363960828927703,0.8828980623420388,0.29,0.7129971299712997,0.012812812812812813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7038616312089048,0.7208027622145415,0.34540227700095194
M-0596,Paper,0.4238774007896674,0.3573083403538332,0.35,0.23370233702337023,0.2678678678678679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17110099028918216,1.1863037231825897,0.3549113206762273
M-0679,Plastic,0.6383144839278146,0.7545282224094356,0.18,0.6133661336613366,0.6641641641641642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20599032817154994,0.8459771536607782,0.5085750428203751
M-0372,Cotton,0.9560552321042182,0.8922704296545915,0.53,0.9112341123411234,0.12242242242242242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7996786249143772,1.071484752654602,0.578148819568414
M-1439,Cotton,0.7882174485266233,0.06623841617523167,0.94,0.5420254202542025,0.5205205205205206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2598900663681311,11.899522882892718,0.7534431355668055
M-0767,Steel,0.6467019117089384,0.7330454928390902,0.52,0.12915129151291513,0.2852852852852853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0923063284686901,0.8822113167805509,0.500266350269161
M-0086,Glass,0.41729683909968995,0.38395113732097724,0.3,0.9450594505945059,0.15645645645645645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.797198797813804,1.0868459855735537,0.30385567257681295
M-1027,Plastic,0.6875237011755784,0.8437236731255267,0.0,0.2529725297252972,0.3411411411411412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666731922574481,0.8148673650003486,0.37735182281257373
M-1367,Aluminum,0.43877846929443,0.49189132266217356,0.46,0.19659696596965967,0.7316316316316317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05276040698344919,0.8920213816709199,0.5330008772072615
M-1089,Aluminum,0.9283945660175332,0.5974094355518113,0.04,0.45879458794587946,0.3832832832832833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2829462919253817,1.5540313840684774,0.4983428113919983
M-0682,Steel,0.5143322402908831,0.6613310867733783,0.55,0.3284132841328413,0.4603603603603604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1772248263023171,0.7777215873500051,0.5088410042244614
M-0493,Aluminum,0.7706172343795311,0.1958719460825611,0.76,0.8323083230832308,0.11971971971971972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7326646039233164,3.9342709128126017,0.5721628096677284
M-0024,Cotton,0.3955698320283745,0.6524852569502948,0.73,0.7796227962279623,0.16466466466466465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6512464699221566,0.606250059391685,0.4266273322107492
M-0205,Paper,0.41714069017823274,0.5806655433866892,0.23,0.7033620336203362,0.8200200200200201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1265910847296661,0.7183825121821114,0.4818622820772991
M-1374,Plastic,0.4161145686943719,0.8744734625105308,0.49,0.5393603936039361,0.6553553553553553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18588767118902425,0.47584530656246676,0.5100524340843553
M-0685,Aluminum,0.13694260411787013,0.7096672283066555,0.07,0.38724887248872486,0.02282282282282282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784107600835768,0.19296707765067891,0.08262388849399491
M-1305,Plastic,0.8499855004572933,0.14416596461668074,0.44,0.490159901599016,0.802002002002002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09705067921550087,5.895840997396891,0.7125948007835179
M-1147,Bamboo,0.6150929086082669,0.8257160909856782,0.15,0.49651496514965154,0.7066066066066066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14567421049585874,0.7449196768762723,0.5030191454252887
M-0847,Plastic,0.271966807200696,0.9774641954507162,0.75,0.04858548585485854,0.2094094094094094,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0384112279561234,0.27823681954761587,0.3966095457031012
M-1191,Glass,0.05554440206116573,0.3420387531592249,0.34,0.26609266092660927,0.3636636636636637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16932442898002553,0.1623916563736641,0.2333168599235654
M-0009,Aluminum,0.8940641102857525,0.31708087615838243,0.43,0.41512915129151295,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.819663240036991,0.786625644114301
M-1224,Bamboo,0.5168306230341966,0.6999789385004213,0.71,0.9694546945469454,0.9065065065065065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09063770617686152,0.7383506220784147,0.6916842011656306
M-0940,Plastic,0.7644828124651454,0.49189132266217356,0.98,0.14247642476424766,0.8384384384384385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.023018713670620188,1.5541669939625875,0.8513246565175897
M-1480,Cotton,0.2978206071962346,0.595513900589722,0.6,0.8070930709307094,0.5254254254254255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3830258507790283,0.5001060542755706,0.45675587050612143
M-0683,Bamboo,0.48747462580026324,0.07845408593091828,0.48,0.24559245592455925,0.1933933933933934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19809649748149136,6.213422877765977,0.39700786833812335
M-1185,Cotton,0.6758125320662964,0.7076663858466724,0.49,0.7742927429274293,0.2625625625625626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.570992456170808,0.9549861214216281,0.49609378159528733
M-0731,Glass,0.8177295946820138,0.4378685762426284,0.16,0.6441164411644116,0.34314314314314315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42309230099308,1.8675186380816298,0.47803478081574846
M-0865,Paper,0.3310357134890361,0.19934709351305813,0.25,0.26711767117671176,0.24534534534534536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.201581593894017,1.6605913187093102,0.2810178889992181
M-0963,Wood,0.780499230408887,0.17933866891322664,0.26,0.3989339893398934,0.23713713713713713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3043319252011339,4.352072439625898,0.46134083330469594
M-0302,Aluminum,0.5277164335586338,0.11099410278011794,0.69,0.3829438294382944,0.5276276276276276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18089208519712827,4.754411864494992,0.5763748617117419
M-1174,Bamboo,0.3536103861339758,0.0389637742207245,0.5,0.25953259532595324,0.4773773773773774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356376056253055,9.075129862959612,0.4346573676668035
M-1029,Steel,0.2524035780410002,0.33371946082561077,0.24,0.8435834358343584,0.8979979979979981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08604719931083189,0.7563323429931869,0.44236083061579945
M-1494,Plastic,0.5053871377902697,0.05560235888795281,0.91,0.8618286182861827,0.41191191191191195,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5068311443875199,9.08914763240622,0.5987284286896815
