Material_ID,Material_Type,Strength,Weight_Capacity,Biodegradability_Score,CO2_Emission_Score,Recyclability_Percent,Type_Aluminum,Type_Bamboo,Type_Cotton,Type_Glass,Type_Paper,Type_Plastic,Type_Steel,Type_Unknown,Type_Wood,Strength_norm,Weight_Capacity_norm,Biodegradability_Score_norm,CO2_Emission_Score_norm,Recyclability_Percent_norm,CO2_Impact_Index,CO2_Impact_Index_norm,Cost_Efficiency_Index,Cost_Efficiency_Index_norm
M-0596,Paper,241.47,38.93,0.35,12.59,26.78,False,False,False,False,True,False,False,False,False,0.4238774007896674,0.3573083403538332,0.35,0.23370233702337023,0.2678678678678679,0.40843461542723536,0.37298352973455257,0.40361834927146184,0.3936764343383363
M-0679,Plastic,337.6,76.65,0.18,31.11,66.37,False,False,False,False,False,True,False,False,False,0.6383144839278146,0.7545282224094356,0.18,0.6133661336613366,0.6641641641641642,0.6476032637803856,0.6366434917646026,0.6589911666847368,0.6896322500149494
M-0372,Cotton,480.04,89.73,0.53,45.64,12.25,False,False,True,False,False,False,False,False,False,0.9560552321042182,0.8922704296545915,0.53,0.9112341123411234,0.12242242242242242,0.7754982251624317,0.7776351346660324,0.6802750548659555,0.7142985028732106
M-1439,Cotton,404.8,11.29,0.94,27.63,52.02,False,False,True,False,False,False,False,False,False,0.7882174485266233,0.06623841617523167,0.94,0.5420254202542025,0.5205205205205206,0.39116320010046945,0.35394348940896475,0.44896111472433303,0.44622492117638873
M-0767,Steel,341.36,74.61,0.52,7.49,28.52,False,False,False,False,False,False,True,False,False,0.6467019117089384,0.7330454928390902,0.52,0.12915129151291513,0.2852852852852853,0.2929622463792205,0.2456865756882824,0.6270535194975756,0.6526191782251998
M-0086,Glass,238.52,41.46,0.3,47.29,15.65,False,False,False,True,False,False,False,False,False,0.41729683909968995,0.38395113732097724,0.3,0.9450594505945059,0.15645645645645645,0.8613900247110579,0.8723224139713225,0.3172221379790741,0.2935504246736975
M-1027,Plastic,359.66,85.12,0.0,13.53,34.1,False,False,False,False,False,True,False,False,False,0.6875237011755784,0.8437236731255267,0.0,0.2529725297252972,0.3411411411411412,0.5176694037210642,0.49340416317554137,0.6788675562610853,0.7126673292742056
M-1367,Unknown,248.15,51.71,0.46,10.78,73.11,False,False,False,False,False,False,False,True,False,0.43877846929443,0.49189132266217356,0.46,0.19659696596965967,0.7316316316316317,0.30679501641863266,0.26093584706425527,0.5524010569141715,0.5661031947312154
M-1089,Unknown,467.64,61.73,0.04,23.57,38.31,False,False,False,False,False,False,False,True,False,0.9283945660175332,0.5974094355518113,0.04,0.45879458794587946,0.3832832832832833,0.6249484244391993,0.6116687548096392,0.6648085984113393,0.6963741686311481
M-0682,Steel,282.02,67.8,0.55,17.21,46.01,False,False,False,False,False,False,True,False,False,0.5143322402908831,0.6613310867733783,0.55,0.3284132841328413,0.4603603603603604,0.38601193444366877,0.3482647245840981,0.5707129081312794,0.5873251044019594
M-0493,Aluminum,396.91,23.6,0.76,41.79,11.98,True,False,False,False,False,False,False,False,False,0.7706172343795311,0.1958719460825611,0.76,0.8323083230832308,0.11971971971971972,0.6594130218779665,0.6496625910195959,0.3789843247973531,0.3651276526767627
M-0024,Cotton,228.78,66.96,0.73,39.22,16.47,False,False,True,False,False,False,False,False,False,0.3955698320283745,0.6524852569502948,0.73,0.7796227962279623,0.16466466466466465,0.6323072112703109,0.6197810950759656,0.4217899344526709,0.41473578736156147
M-0205,Paper,238.45,60.14,0.23,35.5,81.94,False,False,False,False,True,False,False,False,False,0.41714069017823274,0.5806655433866892,0.23,0.7033620336203362,0.8200200200200201,0.6710152181701997,0.6624528737549756,0.5428999823896931,0.5550922410628546
M-1374,Plastic,237.99,88.04,0.49,27.5,65.49,False,False,False,False,False,True,False,False,False,0.4161145686943719,0.8744734625105308,0.49,0.5393603936039361,0.6553553553553553,0.5110807006268261,0.48614076465062683,0.6288408426323934,0.6546905368043967
M-0685,Unknown,112.84,72.39,0.07,20.08,2.3,False,False,False,False,False,False,False,True,False,0.13694260411787013,0.7096672283066555,0.07,0.38724887248872486,0.02282282282282282,0.6090670412109527,0.5941610884504543,0.362153118664276,0.34562168727922116
M-1305,Plastic,432.49,18.69,0.44,25.1,80.14,False,False,False,False,False,True,False,False,False,0.8499855004572933,0.14416596461668074,0.44,0.490159901599016,0.802002002002002,0.48189574075920943,0.4539672107022755,0.5593374230163897,0.5741418650501922
M-1147,Bamboo,327.19,83.41,0.15,25.41,70.61,False,True,False,False,False,False,False,False,False,0.6150929086082669,0.8257160909856782,0.15,0.49651496514965154,0.7066066066066066,0.5822483184291303,0.5645960786590838,0.695952974664237,0.7324679055097644
M-0847,Plastic,173.37,97.82,0.75,3.56,20.94,False,False,False,False,False,True,False,False,False,0.271966807200696,0.9774641954507162,0.75,0.04858548585485854,0.2094094094094094,0.18321035057197418,0.12469588196434296,0.5743241842243902,0.5915102724734713
M-1191,Glass,76.35,37.48,0.34,14.17,36.35,False,False,False,True,False,False,False,False,False,0.05554440206116573,0.3420387531592249,0.34,0.26609266092660927,0.3636636636636637,0.4212892301895992,0.38715448091688015,0.2852775709672085,0.2565293333837306
M-0009,Unknown,452.25,35.11,0.43,21.44,99.92,False,False,False,False,False,False,False,True,False,0.8940641102857525,0.31708087615838243,0.43,0.41512915129151295,1.0,0.42007749077490775,0.3858186571361808,0.682387830126296,0.7167470333466146
M-1224,Bamboo,283.14,71.47,0.71,48.48,90.58,False,True,False,False,False,False,False,False,False,0.5168306230341966,0.6999789385004213,0.71,0.9694546945469454,0.9065065065065065,0.6780221660775166,0.6701773461384204,0.610239178383723,0.6331327579796111
M-0940,Plastic,394.16,51.71,0.98,8.14,83.78,False,False,False,False,False,True,False,False,False,0.7644828124651454,0.49189132266217356,0.98,0.14247642476424766,0.8384384384384385,0.10764201101470475,0.041389204122003795,0.6931709925058245,0.7292438200051653
M-1480,Cotton,184.96,61.55,0.6,40.56,52.51,False,False,True,False,False,False,False,False,False,0.2978206071962346,0.595513900589722,0.6,0.8070930709307094,0.5254254254254255,0.651713300015883,0.641174403342082,0.437042855717099,0.43241265211165575
M-0683,Bamboo,269.98,12.45,0.48,13.17,19.34,False,True,False,False,False,False,False,False,False,0.48747462580026324,0.07845408593091828,0.48,0.24559245592455925,0.1933933933933934,0.38401613421539627,0.346064550706672,0.3121944821921363,0.2877237905611231
M-1185,Cotton,354.41,72.2,0.49,38.96,26.25,False,False,True,False,False,False,False,False,False,0.6758125320662964,0.7076663858466724,0.49,0.7742927429274293,0.2625625625625626,0.6913193895002013,0.6848362299297163,0.5593008594893086,0.5740994909690708
M-0731,Glass,418.03,46.58,0.16,32.61,34.3,False,False,False,True,False,False,False,False,False,0.8177295946820138,0.4378685762426284,0.16,0.6441164411644116,0.34314314314314315,0.7041555503843325,0.6989868375224153,0.5436763443358121,0.5559919798657207
M-0865,Paper,199.85,23.93,0.25,14.22,24.53,False,False,False,False,True,False,False,False,False,0.3310357134890361,0.19934709351305813,0.25,0.26711767117671176,0.24534534534534536,0.4607360681714925,0.43064074835254484,0.30799128440213086,0.2828526345665598
M-0963,Wood,401.34,22.03,0.26,20.65,23.71,False,False,False,False,False,False,False,False,True,0.780499230408887,0.17933866891322664,0.26,0.3989339893398934,0.23713713713713713,0.5376466798902223,0.5154271495179931,0.44347729325617785,0.4398696290506559
M-0302,Aluminum,288.02,15.54,0.69,19.87,52.73,True,False,False,False,False,False,False,False,False,0.5277164335586338,0.11099410278011794,0.69,0.3829438294382944,0.5276276276276276,0.37000353490021387,0.33061703520318514,0.3907798303002592,0.3787976606587833
M-1174,Bamboo,209.97,8.7,0.5,13.85,47.71,False,True,False,False,False,False,False,False,False,0.3536103861339758,0.0389637742207245,0.5,0.25953259532595324,0.4773773773773774,0.3579818194578342,0.31736427377772575,0.30692317206702524,0.2816147813738339
M-1029,Steel,164.6,36.69,0.24,42.34,89.73,False,False,False,False,False,False,True,False,False,0.2524035780410002,0.33371946082561077,0.24,0.8435834358343584,0.8979979979979981,0.7443502617008152,0.7432975619107737,0.4003843196194776,0.3899284634568999
M-1494,Plastic,278.01,10.28,0.91,43.23,41.17,False,False,False,False,False,True,False,False,False,0.5053871377902697,0.05560235888795281,0.91,0.8618286182861827,0.41191191191191195,0.6029059797805184,0.5873691228897571,0.292545844391142,0.26495265663140316
M-1205,Steel,499.26,94.46,0.45,45.43,89.38,False,False,False,False,False,False,True,False,False,0.9989292645385799,0.9420808761583824,0.45,0.906929069290693,0.8944944944944945,0.7197079921249663,0.7161318781748811,0.8675595412137663,0.9313456165091999
M-1258,Glass,399.52,49.18,0.85,45.84,25.74,False,False,False,True,False,False,False,False,False,0.7764393584510026,0.46524852569502945,0.85,0.9153341533415335,0.25745745745745746,0.6684547462591743,0.6596302047660071,0.49454883560844937,0.4990572909476088
M-0948,Cotton,110.82,88.25,0.51,42.27,68.95,False,False,True,False,False,False,False,False,False,0.132436592384394,0.8766849199663016,0.51,0.8421484214842149,0.6899899899899901,0.68329005389153,0.6759846754459409,0.50697568517232,0.5134589740876513
M-1177,Bamboo,278.01,58.52,0.5,47.43,85.33,False,True,False,False,False,False,False,False,False,0.5053871377902697,0.5636057287278855,0.5,0.947929479294793,0.8539539539539539,0.7333622921814804,0.7311844039103262,0.5501453461426657,0.5634890139109007
M-1031,Bamboo,67.29,47.87,0.07,41.52,45.55,False,True,False,False,False,False,False,False,False,0.035334270226862086,0.45145324347093513,0.07,0.8267732677326773,0.4557557557557558,0.8294883850640308,0.83715398718985,0.27884945417211243,0.24907968166031147
M-0127,Plastic,278.01,51.71,0.17,25.1,19.28,False,False,False,False,False,True,False,False,False,0.5053871377902697,0.49189132266217356,0.17,0.490159901599016,0.1927927927927928,0.6238166616801304,0.6104210974425979,0.4385900295570121,0.43420569766921785
M-1033,Aluminum,257.66,86.22,0.5,38.35,87.92,True,False,False,False,False,False,False,False,False,0.459992415623815,0.8553074978938501,0.5,0.7617876178761788,0.8798798798798799,0.6190845827377192,0.6052044448300151,0.6601521839195409,0.6909777722448467
M-0399,Cotton,432.76,46.11,0.73,31.66,44.3,False,False,True,False,False,False,False,False,False,0.850587789154342,0.4329191238416175,0.73,0.6246412464124641,0.4432432432432432,0.5114604235231541,0.4865593718766039,0.575411943555988,0.5927708948979867
M-1449,Wood,295.99,93.65,0.39,40.63,57.72,False,False,False,False,False,False,False,False,True,0.5454951036159629,0.9335509688289807,0.39,0.8085280852808528,0.5775775775775776,0.7103590934107539,0.705825634873408,0.6523288323431604,0.6819111596720386
M-1381,Wood,123.01,76.28,0.56,21.19,77.84,False,False,False,False,False,False,False,False,True,0.15962881170670773,0.7506318449873631,0.56,0.4100041000410004,0.778978978978979,0.40010456212670237,0.3638004635088999,0.5333866156346205,0.5440670417235224
M-0548,Paper,97.06,64.12,0.15,48.89,48.75,False,False,False,False,True,False,False,False,False,0.10174217582368555,0.6225779275484415,0.15,0.9778597785977861,0.4877877877877878,0.8929370883798928,0.9070999555360635,0.3532836158780234,0.3353426726278563
M-0027,Wood,153.16,75.64,0.82,9.14,73.68,False,False,False,False,False,False,False,False,True,0.2268843828771554,0.7438921651221567,0.82,0.16297662976629768,0.7373373373373374,0.1780522441260449,0.11900957584083903,0.570941596290597,0.5875901349224824
M-0807,Cotton,324.94,62.35,0.66,24.12,18.86,False,False,True,False,False,False,False,False,False,0.6100738361328604,0.6039385004212301,0.66,0.470069700697007,0.18858858858858857,0.46518296155934535,0.43554301188025324,0.5156150654419487,0.5234712959178974
M-0001,Bamboo,102.6,13.92,0.9,19.92,28.74,False,True,False,False,False,False,False,False,False,0.11410024760757542,0.09393428812131423,0.9,0.3839688396883969,0.2874874874874875,0.33163255506428935,0.28831679578527725,0.19191270103376917,0.14832722903847956
M-1223,Aluminum,172.88,62.92,0.53,32.73,16.16,True,False,False,False,False,False,False,False,False,0.2708737647504963,0.6099410278011795,0.53,0.6465764657646575,0.16156156156156157,0.6127897233026383,0.5982649801005608,0.3759398431289331,0.3615993521136233
M-0840,Steel,372.92,29.04,0.73,2.04,7.42,False,False,False,False,False,False,True,False,False,0.7171027682973076,0.2531592249368155,0.73,0.01742517425174252,0.07407407407407407,0.1840476971436381,0.12561897437972053,0.4526639950215836,0.4505162508873038
M-1008,Steel,269.53,24.59,0.78,33.51,88.17,False,False,False,False,False,False,True,False,False,0.4864708113051819,0.2062973883740522,0.78,0.6625666256662566,0.8823823823823824,0.4753017371615157,0.44669796889250946,0.45268868379758276,0.45054486312142045
M-0609,Paper,278.01,8.42,0.57,1.98,19.71,False,False,False,False,True,False,False,False,False,0.5053871377902697,0.03601516427969671,0.57,0.016195161951619515,0.1970970970970971,0.21900738746126203,0.16415860189861153,0.3272907089487457,0.30521905943369493
M-0781,Aluminum,190.09,23.9,0.27,31.53,8.46,True,False,False,False,False,False,False,False,False,0.3092640924401615,0.19903117101937656,0.27,0.6219762197621976,0.08448448448448449,0.6837372834088702,0.6764777020962673,0.23260261713151542,0.1954834511865594
M-0267,Paper,131.26,6.82,0.89,25.1,24.13,False,False,False,False,True,False,False,False,False,0.178032077449865,0.019165964616680714,0.89,0.490159901599016,0.24134134134134133,0.40296180682527544,0.36695029536990525,0.16827159283165766,0.1209291545984265
M-0946,Bamboo,80.68,53.04,0.88,8.64,67.81,False,True,False,False,False,False,False,False,False,0.06520332820272592,0.5058972198820556,0.88,0.15272652726527267,0.6785785785785786,0.15977805850130575,0.09886407967683337,0.420328254818862,0.4130418224648132
M-0474,Paper,474.63,48.51,0.81,7.93,30.23,False,False,False,False,True,False,False,False,False,0.9439871511744629,0.45819292333614153,0.81,0.13817138171381713,0.3024024024024024,0.20966258878805005,0.15385687848995022,0.6374263683878103,0.6646404457402602
M-1272,Wood,302.08,49.57,0.44,11.38,84.18,False,False,False,False,False,False,False,False,True,0.5590800597827299,0.4693555181128896,0.44,0.2088970889708897,0.8424424424424425,0.3090940091382896,0.26347026090714776,0.6075512318548664,0.6300176519338666
M-0411,Glass,421.62,49.87,0.51,10.02,72.99,False,False,False,True,False,False,False,False,False,0.8257378036538847,0.47251474304970514,0.51,0.18101681016810167,0.7304304304304304,0.28256704305781793,0.23422688424507676,0.6823727964155324,0.7167296105285685
M-0655,Wood,348.71,54.64,0.99,5.86,36.36,False,False,False,False,False,False,False,False,True,0.663097548461933,0.5227464195450716,0.99,0.0957359573595736,0.3637637637637638,0.12406519803936777,0.05949415599237308,0.578224545819247,0.5960304665525908
M-0288,Steel,376.15,18.57,0.79,43.98,44.86,False,False,False,False,False,False,True,False,False,0.7243079256731133,0.14290227464195449,0.79,0.8772037720377203,0.44884884884884885,0.6444373783377472,0.6331534137742592,0.4055729626762715,0.3959416684004908
M-0281,Paper,66.65,69.3,0.67,27.73,66.67,False,False,False,False,True,False,False,False,False,0.033906622944968656,0.6771272114574558,0.67,0.5440754407544075,0.6671671671671672,0.45872854773592775,0.4284276540968379,0.42788773139884123,0.42180262590496703
M-0550,Bamboo,278.01,23.06,0.5,9.02,63.94,False,True,False,False,False,False,False,False,False,0.5053871377902697,0.19018534119629316,0.5,0.16051660516605165,0.6398398398398398,0.282325979115647,0.23396113490762283,0.45536667509665985,0.45364843188539977
M-1491,Aluminum,407.56,90.91,0.98,9.38,71.02,True,False,False,False,False,False,False,False,False,0.7943741774297888,0.9046967144060657,0.98,0.16789667896678967,0.7107107107107107,0.13566693630900273,0.07228393380279001,0.8200272863880123,0.8762596939337403
M-0184,Glass,286.56,32.4,0.22,4.14,12.88,False,False,False,True,False,False,False,False,False,0.5244596131968146,0.2885425442291491,0.22,0.060475604756047546,0.12872872872872873,0.35741248998075564,0.31673664390507006,0.4042489403692282,0.39440723687475443
M-0534,Aluminum,54.4,80.35,0.06,6.27,62.25,True,False,False,False,False,False,False,False,False,0.006580561689977463,0.79349199663016,0.06,0.10414104141041408,0.622922922922923,0.3821923325539561,0.34405398836868695,0.49419587585559127,0.49864824000547553
M-0018,Unknown,444.54,71.75,0.43,24.0,23.23,False,False,False,False,False,False,False,True,False,0.8768654219366928,0.7029275484414491,0.43,0.46760967609676096,0.23233233233233233,0.5283325724248233,0.505159260153812,0.65263303848914,0.6822637092463402
M-0077,Paper,205.86,83.01,0.47,5.05,19.72,False,False,False,False,True,False,False,False,False,0.3444422137455665,0.8215037910699243,0.47,0.07913079130791308,0.1971971971971972,0.2867587550650281,0.2388478353449469,0.53960746199407,0.5512764842834572
M-1456,Steel,463.13,89.06,0.38,41.08,25.51,False,False,False,False,False,False,True,False,False,0.9183341140779406,0.8852148272957036,0.38,0.8177531775317752,0.2551551551551552,0.7511363910035496,0.7507786034545132,0.700497842758629,0.7377350289164096
