material_name,material_type,tensile_strength,weight_capacity,biodegradability_score,co2_emission_score,recyclability_percent,price_inr_per_unit,suitable_industries,material_type_encoded,cost_efficiency_index,co2_impact_index,durability_index,base_suitability_score
PLA Bioplastic,Bioplastic,51.04369306746379,186.0210964043278,7,3.9526655007431915,60,167.65680832691902,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Kraft Paper,Paper,37.01757055042389,13.566008637399433,9,1.984083872959733,100,41.55207786090558,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Corrugated Cardboard,Paper,4.658735778627714,47.266244657384284,8,0.9866943232199445,100,32.9598811075835,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Bamboo Composite,Natural Fiber,140.41398375888699,490.55888743226507,9,1.9868686609136392,80,219.6332858774067,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Kraft Paper,Paper,31.504605345257907,13.93674435525252,9,1.983227894648533,100,39.96060799902929,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Recycled Glass,Glass,72.96871206731001,528.8892589448868,1,4.042454962782786,100,60.25563160281652,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Cork Sheet,Natural Wood,14.11506970737712,117.9910921359802,10,0.9850094987272618,70,267.44703202634486,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Silicone (Food Grade),Elastomer,10.302505045246253,81.28442297453476,1,5.01683606546346,50,293.6118939560992,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Bagasse Fiber,Bio-Fiber,20.86340641190241,138.07735564186234,9,1.98145964273474,85,98.40934044142655,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Recycled Steel,Metal,581.3440183588907,2104.8035342897474,1,3.033559307565236,90,51.086710404040474,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Corrugated Cardboard,Paper,4.841636833617543,48.81131321146561,8,1.018734219836729,100,35.164233898235025,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Kraft Paper,Paper,31.599104826063027,14.691957645309856,9,2.037258690671465,100,39.42171339109773,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Jute Composite,Natural Fiber,36.521495269379145,166.06175833564316,8,1.9635708181015332,75,123.74017952682568,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Air Pillows (Recycled),Plastic,13.830372831440435,9.846766251540464,2,5.946037317201092,90,25.53794350968016,"Logistics, Electronics, E-commerce",10,0.9883720930232558,0.375,0.024674891630543518,0.4539140953961398
Bamboo Composite,Natural Fiber,150.40191246695233,442.53914593397525,9,2.0317499542734194,80,203.93674014837802,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Cork Sheet,Natural Wood,15.36459708634925,129.20046223454142,10,1.001278109575664,70,270.22621175090075,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Bagasse Fiber,Bio-Fiber,20.049843950381838,155.5532270224731,9,2.0393175612464884,85,99.89782830200785,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Natural Rubber,Elastomer,23.308060150947387,173.66700391390174,7,2.9879133287966773,90,233.7781900213931,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Recycled Steel,Metal,591.6761199319506,1905.8313668964565,1,3.006988499842527,90,48.93979584853507,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
PLA Bioplastic,Bioplastic,48.88128992846691,219.2275094777413,7,3.978339601754171,60,174.3053817065054,"Food Packaging, Electronics, 3D Printing",2,0.6511627906976745,0.625,0.083027675891964,0.4702571399768915
Styrofoam (EPS),Plastic,0.42575953966602675,9.564027961423768,1,9.003406850218312,10,19.40225251623639,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Corrugated Cardboard,Paper,5.293719380828942,47.12782156759753,8,0.992153240823027,100,33.07294035358032,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Silicone (Food Grade),Elastomer,10.497603116445013,85.34046548654442,1,4.973259514261532,50,290.85186940760434,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Seaweed Packaging,Edible Film,1.8068176982136432,4.6053974031565135,10,0.9959172919942276,100,455.40389919218916,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Wheat Straw,Bio-Fiber,19.11345007006844,137.40843501558695,8,2.0123817420416312,80,84.60916223823553,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Bagasse Fiber,Bio-Fiber,20.453128388555378,163.90916493769225,9,2.01442631183544,85,104.93453506052593,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Silicone (Food Grade),Elastomer,10.662874898315582,79.44914394404121,1,4.9331838189408215,50,292.29906392246716,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Mushroom Mycelium,Bio-Composite,0.1847398082541971,19.70106427873569,10,0.9926591076266438,100,411.253027300539,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Bagasse Fiber,Bio-Fiber,18.688204844225456,156.47020107006543,9,1.960941289599908,85,103.50778302749809,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Mushroom Mycelium,Bio-Composite,0.1915843029454467,18.75827523128576,10,1.0105162149943228,100,422.5803819765551,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Recycled PET,Plastic,23.20475796290587,233.85565469299118,2,4.962943567708534,98,79.89718000163191,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled PET,Plastic,26.375176414648855,257.53718253860825,2,4.945783311890726,98,72.73253568640496,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Wheat Straw,Bio-Fiber,19.098820593312183,126.32569058629736,8,1.9931120098204664,80,84.50675881370763,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Corrugated Cardboard,Paper,4.859733757966115,46.506739921621794,8,1.001575048908044,100,32.98577107675999,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Hemp Fiber Board,Natural Fiber,55.231400919749035,283.7673741350697,8,1.9752605456927845,70,324.89800388666634,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Wheat Straw,Bio-Fiber,18.050132275271768,130.083253323163,8,2.0009560519834855,80,87.51523611313338,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Silicone (Food Grade),Elastomer,9.081596081445591,86.37836823431861,1,4.907695203929996,50,306.93761750305,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Bagasse Fiber,Bio-Fiber,21.387357341125618,148.36205133547557,9,1.9739273937569422,85,101.51857329067565,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Hemp Fiber Board,Natural Fiber,54.371700113956074,316.1486179700266,8,2.013793336820456,70,346.19280827722446,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Organic Cotton,Textile,0.49277674117611947,30.35280248793246,9,0.98367977862846,95,332.85175005575053,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Organic Cotton,Textile,0.5260286618671481,29.880326637245105,9,0.9859964920768752,95,313.6609244372533,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Kraft Paper,Paper,33.57102603526071,14.832306980539952,9,2.012264443676329,100,38.56854484107927,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Corrugated Cardboard,Paper,5.1812933582579745,48.71660250750972,8,1.0048574727720496,100,33.88747553459103,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Wheat Straw,Bio-Fiber,18.02635456486506,130.28914707226843,8,2.034218332352625,80,83.10488150003702,"Food Packaging, Paper Products",1,0.8488372093023255,0.875,0.029676558852950986,0.6135541304465829
Hemp Fiber Board,Natural Fiber,63.372870135360806,277.7174327384212,8,1.983826515664004,70,350.3851604185085,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Cork Sheet,Natural Wood,15.831347343708323,108.07400479268442,10,1.005124218272282,70,279.962786883806,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Jute Composite,Natural Fiber,32.90228877668418,182.92132712131098,8,2.013364251614652,75,130.53450431465552,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Seaweed Packaging,Edible Film,2.1716278401855975,4.71656872681535,10,0.9924784106005395,100,434.7460844705028,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Jute Composite,Natural Fiber,37.263251025483655,183.88688538543644,8,2.0102840865761853,75,124.26831808409509,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Organic Cotton,Textile,0.46263924772668397,31.8644533430769,9,1.0047093453776814,95,316.57344778782476,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Styrofoam (EPS),Plastic,0.36999071105370795,9.990773117647972,1,8.976944646865316,10,19.01463683486297,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled Glass,Glass,75.41506491839255,494.64443308962643,1,4.073545522524942,100,59.607792841144125,"Food & Beverage, Cosmetics, Construction",5,0.9081395348837209,0.625,0.11637212404134713,0.5573534976775203
Corrugated Cardboard,Paper,5.002546666234439,45.27915091295653,8,0.9851544021957285,100,35.67570267723621,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Recycled Aluminum,Metal,320.9559297377335,867.1772335506967,1,1.9707714785283363,95,153.03980680774555,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Styrofoam (EPS),Plastic,0.37238670506725197,10.654368328741427,1,9.132915835029761,10,19.59952867132795,"Electronics, Logistics (Avoid if possible)",10,1.0,0.0,0.00033344448149383137,0.3001000333444481
Recycled PET,Plastic,26.961540723743564,231.28463504805123,2,5.067179712927321,98,79.43410729398714,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Bamboo Composite,Natural Fiber,138.2841621599135,466.1872495732271,9,1.9689609615926171,80,216.45175282670897,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Recycled PET,Plastic,27.442798926906107,240.85021604269872,2,5.013448768801342,98,75.45400032092927,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Hemp Fiber Board,Natural Fiber,58.4157224990745,312.85713251886426,8,1.9891288817869508,70,356.97649835585315,"Automotive, Furniture, Packaging",7,0.2558139534883721,0.875,0.09969989996665557,0.45665415603650833
Recycled Aluminum,Metal,273.25133786345316,892.5457905799631,1,1.981659814648125,95,158.2086943824982,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Natural Rubber,Elastomer,24.68858299450384,145.1343781254252,7,2.9958263316386624,90,236.04928870115896,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Silicone (Food Grade),Elastomer,10.660551050257984,81.94918589682652,1,4.94130353918073,50,311.20816020483994,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Cork Sheet,Natural Wood,14.249621228673652,110.46012827072693,10,1.0157828846041912,70,260.08100854842917,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Bamboo Composite,Natural Fiber,146.9547412804713,490.71222906619033,9,1.9913553552408017,80,202.9540278618134,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Corrugated Cardboard,Paper,4.6458630418754305,50.97250932708257,8,0.9909607876498295,100,32.596431418343826,"Logistics, Retail, Electronics",9,0.9674418604651163,1.0,0.008002667555851951,0.6926333584062905
Bagasse Fiber,Bio-Fiber,21.88875237952752,143.4301860580987,9,1.982787943111083,85,99.52724162025466,"Food Packaging, Disposable Utensils",1,0.8093023255813954,0.875,0.033011003667889297,0.6026939987747854
Recycled PET,Plastic,26.144164355159834,254.3238741922959,2,5.006822183140257,98,79.71848873053919,"Beverages, Textiles, Packaging",10,0.8686046511627907,0.5,0.04134711570523508,0.4729855300604078
Recycled Aluminum,Metal,275.0041979501198,885.538715663888,1,1.9688843086188643,95,160.27432307344247,"Food & Beverage, Construction, Electronics",6,0.6906976744186046,0.875,0.4998332777592532,0.7071592856533574
Recycled Steel,Metal,588.1626951072025,2145.113386643343,1,2.9402789163373493,90,49.3434947349831,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Bamboo Composite,Natural Fiber,126.56763364228684,462.22054285128655,9,1.9637592931809027,80,210.5086427274525,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Jute Composite,Natural Fiber,34.09340910737058,162.06182308373624,8,2.0263630052980868,75,122.19071617201304,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Silicone (Food Grade),Elastomer,10.382891320187358,75.17410206360985,1,5.06495497200413,50,312.464126408865,"Kitchenware, Medical, Baby Products",4,0.34883720930232553,0.5,0.01633877959319773,0.309552796668657
Bamboo Composite,Natural Fiber,138.22101689150836,431.6187765377167,9,2.035203862909219,80,211.46441827061454,"Construction, Furniture, Home Decor",7,0.5523255813953488,0.875,0.2330776925641881,0.5856209821878611
Jute Composite,Natural Fiber,33.274119207677124,167.09247772070947,8,2.0119050380310495,75,130.78887734146815,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Recycled Steel,Metal,578.379155257714,1913.0453850123313,1,2.9599953424695276,90,53.47445872131781,"Construction, Automotive, Heavy Machinery",6,0.9279069767441861,0.75,1.0000000000000002,0.8783720930232559
Seaweed Packaging,Edible Film,2.1543196302498036,5.112063962278409,10,0.9819244132980969,100,452.97272689515734,"Food (Wrappers), Personal Care",3,0.0,1.0,0.003001000333444482,0.40090030010003336
Cork Sheet,Natural Wood,13.577974964322014,112.12934744641494,10,1.0000133612505562,70,274.9225105969023,"Home Decor, Flooring, Fashion",8,0.413953488372093,1.0,0.024674891630543518,0.531588514000791
Mushroom Mycelium,Bio-Composite,0.19132587275669816,20.421615788737334,10,1.0032279129536474,100,417.2916287581852,"Electronics, Cosmetics, Glassware",0,0.05813953488372092,1.0,0.0,0.4174418604651163
Kraft Paper,Paper,35.62441584069844,15.210821692913331,9,2.024406295582644,100,40.72460531417573,"Retail, Food, Fashion",9,0.9534883720930233,0.875,0.05801933977992665,0.653452313561885
Natural Rubber,Elastomer,22.622199793573934,167.67081588921232,7,2.9838521738062,90,246.92938042487145,"Automotive, Footwear, Industrial",4,0.49302325581395345,0.75,0.04134711570523508,0.46031111145575665
Organic Cotton,Textile,0.5497833056747226,31.084646168798614,9,1.019150891044656,95,330.90371118711937,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
Jute Composite,Natural Fiber,36.32808017942516,175.6696383515385,8,2.0148652155761497,75,125.90112174150788,"Textiles, Packaging, Agriculture",7,0.75,0.875,0.05801933977992665,0.592405801933978
Organic Cotton,Textile,0.5383383402421023,28.81724169275235,9,1.013492225777408,95,317.98679958546273,"Fashion, Textiles, Medical",11,0.2953488372093023,1.0,0.0005001667222407469,0.48875470117946296
